desc_id;desc;fragment;video_file;start;end;relevant
3370;Penny applies white cream with a spatula on Amy's face between her lip and her nose.;s06e01_016;tbbt_s06e01.mp4;205.41;218.77;
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s09e22_025;tbbt_s09e22.mp4;291.81;304.76;
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s09e22_025;tbbt_s09e22.mp4;291.81;304.76;
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s05e09_017;tbbt_s05e09.mp4;118.37;124.75;
96016;The nurse takes off her glasses, walks over and looks underneath Howard's purple blanket.;s04e01_121;tbbt_s04e01.mp4;1154.53;1159.16;
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s02e21_098;tbbt_s02e21.mp4;905.13;916.65;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_104;tbbt_s02e21.mp4;960.75;974.92;
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s06e24_136;tbbt_s06e24.mp4;1166.29;1175.81;
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s02e13_112;tbbt_s02e13.mp4;1156.65;1159.99;
96016;The nurse takes off her glasses, walks over and looks underneath Howard's purple blanket.;s04e01_083;tbbt_s04e01.mp4;783.66;789.00;
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s09e22_071;tbbt_s09e22.mp4;892.42;907.28;
16404;Bernadette, in a blue floral dress, reaches out and holds Howard's hand to comfort him while they are eating dinner.;s06e01_038;tbbt_s06e01.mp4;401.15;413.20;
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s08e08_041;tbbt_s08e08.mp4;303.30;307.56;
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s04e12_063;tbbt_s04e12.mp4;574.07;586.59;
11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;s03e15_003;tbbt_s03e15.mp4;17.64;25.32;
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s02e21_052;tbbt_s02e21.mp4;450.24;461.96;
4060;A wide shot of Stuart, Howard and Bernadette sitting down together in a cozy, antique-filled living room.;s04e12_035;tbbt_s04e12.mp4;348.17;358.90;
11690;Amy and Bernadette are sitting on Penny's bed on a pile of clothes when Penny comes out of her bathroom in a green dress.;s03e19_014;tbbt_s03e19.mp4;90.38;94.28;
3022;Penny pulls back the shower curtain and climbs inside the shower.;s03e15_117;tbbt_s03e15.mp4;1076.83;1091.62;
15762;Lucy puts aside an orange napkin and rushes away from the table where Amy and Raj are sitting.;s06e24_008;tbbt_s06e24.mp4;52.01;65.57;
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s08e04_081;tbbt_s08e04.mp4;606.61;611.99;
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s03e19_111;tbbt_s03e19.mp4;824.20;830.79;
11644;Penny, in a red dress, rests her arms on Leonard's shoulder while smiling at him, as Amy, in a blue dress, stands at the doorway.;s08e08_104;tbbt_s08e08.mp4;803.89;816.40;
3372;Penny wipes the cream off the spatula with a tissue.;s06e24_031;tbbt_s06e24.mp4;303.20;317.40;
15751;Raj, while holding a beer bottle, reaches out and slaps Leonard on the back while he eats his food.;s09e22_005;tbbt_s09e22.mp4;34.99;38.04;
40031;Leonard and Penny kiss in the hall and a camera on the wall watches them.;s09e22_039;tbbt_s09e22.mp4;466.59;477.27;
79007;A shot of Sheldon standing at the kitchen island in front of a row of toast, while Bernadette sits across from him.;s02e13_103;tbbt_s02e13.mp4;1060.89;1072.49;
3372;Penny wipes the cream off the spatula with a tissue.;s09e22_009;tbbt_s09e22.mp4;82.71;97.60;
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s06e01_060;tbbt_s06e01.mp4;625.97;638.50;
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s08e08_052;tbbt_s08e08.mp4;371.04;375.04;
6010003;Howard, in a green polo shirt and cap, pushes off from one wall to the opposite one, as he floats through the space station.;s06e01_067;tbbt_s06e01.mp4;715.10;729.39;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_081;tbbt_s02e21.mp4;709.71;712.79;
3022;Penny pulls back the shower curtain and climbs inside the shower.;s01e01_102;tbbt_s01e01.mp4;906.20;909.83;
96015;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;s07e13_006;tbbt_s07e13.mp4;59.05;71.07;
86431;Penny catches Leonard and Sheldon staring at her from the hallway.;s04e01_125;tbbt_s04e01.mp4;1180.00;1192.09;
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s05e13_033;tbbt_s05e13.mp4;358.32;363.74;
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s01e06_057;tbbt_s01e06.mp4;642.30;656.72;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_082;tbbt_s02e21.mp4;712.79;724.93;
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s04e01_019;tbbt_s04e01.mp4;167.97;176.47;
3022;Penny pulls back the shower curtain and climbs inside the shower.;s07e13_045;tbbt_s07e13.mp4;428.22;442.75;
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s03e15_048;tbbt_s03e15.mp4;400.19;410.87;
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s04e12_072;tbbt_s04e12.mp4;646.56;656.03;
86431;Penny catches Leonard and Sheldon staring at her from the hallway.;s01e01_037;tbbt_s01e01.mp4;334.79;348.52;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_066;tbbt_s02e21.mp4;548.88;559.52;
38099;Raj jumps into the apartment wearing a Flash costume.;s03e19_046;tbbt_s03e19.mp4;378.99;391.74;
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s06e07_108;tbbt_s06e07.mp4;1041.79;1045.25;
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s05e13_035;tbbt_s05e13.mp4;368.08;372.83;
19960;Raj raises his beer and then takes a sip of it, at the bowling lane.;s03e19_145;tbbt_s03e19.mp4;1025.75;1036.12;
3385;A man floats across the International Space Station behind Howard at the laptop.;s06e01_110;tbbt_s06e01.mp4;1199.87;1206.58;
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s05e13_040;tbbt_s05e13.mp4;398.61;403.04;
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s08e04_004;tbbt_s08e04.mp4;38.33;48.72;
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s08e04_048;tbbt_s08e04.mp4;414.00;419.59;
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s04e01_075;tbbt_s04e01.mp4;736.69;740.74;
5090003;The bird flies into the apartment through the open window.;s05e09_009;tbbt_s05e09.mp4;77.45;81.37;
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s03e15_130;tbbt_s03e15.mp4;1211.71;1222.66;
3372;Penny wipes the cream off the spatula with a tissue.;s06e24_056;tbbt_s06e24.mp4;540.44;549.67;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s06e07_044;tbbt_s06e07.mp4;394.53;404.70;
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s04e01_053;tbbt_s04e01.mp4;512.97;527.53;
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s01e01_120;tbbt_s01e01.mp4;1109.00;1122.29;
16404;Bernadette, in a blue floral dress, reaches out and holds Howard's hand to comfort him while they are eating dinner.;s02e01_032;tbbt_s02e01.mp4;311.27;323.92;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_084;tbbt_s02e21.mp4;734.90;744.18;
79007;A shot of Sheldon standing at the kitchen island in front of a row of toast, while Bernadette sits across from him.;s09e22_060;tbbt_s09e22.mp4;741.09;753.34;
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s01e01_091;tbbt_s01e01.mp4;831.58;835.96;
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s01e01_109;tbbt_s01e01.mp4;980.18;993.49;
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s05e13_059;tbbt_s05e13.mp4;639.76;650.88;
34121;Howard, while in the bathroom with Leonard, goes to the sink and washes his hands.;s02e21_048;tbbt_s02e21.mp4;412.45;425.72;
33248;Sheldon is being clipped in by the instructor to climb the wall.;s02e13_088;tbbt_s02e13.mp4;947.28;951.95;
29607;Leonard leaves Penny's apartment door to go inside his apartment and looks up at the camera.;s03e15_118;tbbt_s03e15.mp4;1091.62;1106.41;
7725;Penny, standing, leans forward and looks at Sheldon, who is sitting on the couch, with her hands on her knees.;s09e22_077;tbbt_s09e22.mp4;978.42;992.64;
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s08e04_103;tbbt_s08e04.mp4;820.90;828.83;
11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;s05e13_040;tbbt_s05e13.mp4;398.61;403.04;
6010003;Howard, in a green polo shirt and cap, pushes off from one wall to the opposite one, as he floats through the space station.;s06e01_073;tbbt_s06e01.mp4;791.96;796.46;
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s06e07_056;tbbt_s06e07.mp4;500.75;506.71;
3022;Penny pulls back the shower curtain and climbs inside the shower.;s08e08_130;tbbt_s08e08.mp4;1069.65;1078.41;
45195;Sheldon reaches for his wallet in his jacket pocket while sitting at the restaurant with Amy.;s06e01_090;tbbt_s06e01.mp4;1012.77;1027.05;
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s02e01_113;tbbt_s02e01.mp4;1120.62;1129.84;
62276;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;s01e06_085;tbbt_s01e06.mp4;963.21;972.35;
53286;Leonard, in a red robe, looks at the ground and blinks a couple of times, then takes the money from Sheldon's hand.;s08e08_005;tbbt_s08e08.mp4;41.33;54.43;
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s04e01_057;tbbt_s04e01.mp4;556.28;566.93;
29596;Sheldon, in green plaid pajamas, slumps from the headrest of the armchair down into the chair and makes a shushing gesture.;s05e13_072;tbbt_s05e13.mp4;815.66;825.87;
296;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;s05e09_095;tbbt_s05e09.mp4;799.92;805.22;
7130004;A shot of a busy multi-lane highway with cars driving in both directions, trees lining the roadside.;s06e24_017;tbbt_s06e24.mp4;135.76;146.02;
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s08e04_123;tbbt_s08e04.mp4;1042.29;1050.11;
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s08e04_042;tbbt_s08e04.mp4;383.93;389.89;
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s08e08_118;tbbt_s08e08.mp4;952.86;965.22;
80591;Leonard walks to the door, lets in Howard holding a CD and Raj, who is wearing a red hat.;s02e21_104;tbbt_s02e21.mp4;960.75;974.92;
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s03e15_067;tbbt_s03e15.mp4;594.09;602.94;
