desc_id;desc;fragment;video_file;start;end;relevant
11644;Penny, in a red dress, rests her arms on Leonard's shoulder while smiling at him, as Amy, in a blue dress, stands at the doorway.;s03e19_111;tbbt_s03e19.mp4;824.20;830.79;no
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s02e13_005;tbbt_s02e13.mp4;50.13;63.84;no
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s09e22_039;tbbt_s09e22.mp4;466.59;477.27;no
84012;Sheldon, in a purple shirt with black sleeves, suddenly moves his body while sitting on the couch and starts to clap as he is singing a song.;s04e12_020;tbbt_s04e12.mp4;200.41;207.46;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_049;tbbt_s02e21.mp4;425.72;433.29;no
79007;A shot of Sheldon standing at the kitchen island in front of a row of toast, while Bernadette sits across from him.;s06e07_098;tbbt_s06e07.mp4;955.83;967.76;no
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s03e15_031;tbbt_s03e15.mp4;218.12;231.81;no
11644;Penny, in a red dress, rests her arms on Leonard's shoulder while smiling at him, as Amy, in a blue dress, stands at the doorway.;s02e01_131;tbbt_s02e01.mp4;1266.07;1280.15;no
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s02e13_100;tbbt_s02e13.mp4;1027.46;1037.12;no
7725;Penny, standing, leans forward and looks at Sheldon, who is sitting on the couch, with her hands on her knees.;s03e19_093;tbbt_s03e19.mp4;688.56;691.98;no
18709;Penny happily jumps toward Leonard on the sofa to give him a hug.;s02e13_028;tbbt_s02e13.mp4;287.48;301.63;no
62276;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;s03e19_169;tbbt_s03e19.mp4;1172.13;1178.01;no
18709;Penny happily jumps toward Leonard on the sofa to give him a hug.;s02e13_026;tbbt_s02e13.mp4;259.15;273.31;no
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s05e13_037;tbbt_s05e13.mp4;380.55;388.18;no
296;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;s05e09_113;tbbt_s05e09.mp4;975.77;987.57;no
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s05e13_090;tbbt_s05e13.mp4;936.73;947.42;no
3385;A man floats across the International Space Station behind Howard at the laptop.;s06e01_071;tbbt_s06e01.mp4;772.25;786.54;no
45195;Sheldon reaches for his wallet in his jacket pocket while sitting at the restaurant with Amy.;s06e01_051;tbbt_s06e01.mp4;503.33;517.17;no
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s03e19_127;tbbt_s03e19.mp4;917.25;924.47;no
96015;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;s01e01_020;tbbt_s01e01.mp4;182.08;193.77;no
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s02e21_050;tbbt_s02e21.mp4;433.29;440.86;no
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s03e15_046;tbbt_s03e15.mp4;378.84;389.51;no
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s05e09_016;tbbt_s05e09.mp4;112.32;118.37;no
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s07e13_058;tbbt_s07e13.mp4;552.47;556.43;no
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s06e07_085;tbbt_s06e07.mp4;804.12;818.78;no
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s06e07_067;tbbt_s06e07.mp4;622.37;635.93;no
80591;Leonard walks to the door, lets in Howard holding a CD and Raj, who is wearing a red hat.;s06e07_083;tbbt_s06e07.mp4;785.83;794.30;no
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s08e08_010;tbbt_s08e08.mp4;85.17;91.66;no
79981;Leonard grabs Penny by the arms and walks her back a few steps, while standing in the living room in front of Sheldon.;s02e21_054;tbbt_s02e21.mp4;473.68;485.65;no
83407;Bernadette touches a red dress that Amy is holding up as they stand in front of the blue couch.;s08e08_019;tbbt_s08e08.mp4;162.20;168.54;no
296;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;s05e09_096;tbbt_s05e09.mp4;805.22;811.77;no
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s08e04_104;tbbt_s08e04.mp4;828.83;836.75;no
84012;Sheldon, in a purple shirt with black sleeves, suddenly moves his body while sitting on the couch and starts to clap as he is singing a song.;s04e12_040;tbbt_s04e12.mp4;385.09;397.61;no
53286;Leonard, in a red robe, looks at the ground and blinks a couple of times, then takes the money from Sheldon's hand.;s04e12_063;tbbt_s04e12.mp4;574.07;586.59;no
7725;Penny, standing, leans forward and looks at Sheldon, who is sitting on the couch, with her hands on her knees.;s01e06_092;tbbt_s01e06.mp4;1020.56;1028.19;no
84012;Sheldon, in a purple shirt with black sleeves, suddenly moves his body while sitting on the couch and starts to clap as he is singing a song.;s09e22_028;tbbt_s09e22.mp4;333.11;346.60;no
291;Amy and Bernadette look at a bird on the couch, then turn to Sheldon standing in the doorway with crossed arms.;s04e01_004;tbbt_s04e01.mp4;39.33;50.63;no
80227;Leonard, in a costume, closes his front door quickly and locks it.;s07e13_007;tbbt_s07e13.mp4;71.07;83.08;no
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s09e22_035;tbbt_s09e22.mp4;413.52;426.79;no
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s05e13_042;tbbt_s05e13.mp4;417.14;431.25;no
80587;Leonard and Sheldon grab bottles from the kitchen island, then Sheldon sits on the couch while Leonard leans against the wall, still talking.;s04e12_030;tbbt_s04e12.mp4;300.26;304.68;no
80591;Leonard walks to the door, lets in Howard holding a CD and Raj, who is wearing a red hat.;s01e06_048;tbbt_s01e06.mp4;512.51;526.93;no
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s06e01_024;tbbt_s06e01.mp4;292.63;299.63;no
96015;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;s02e13_061;tbbt_s02e13.mp4;700.41;710.63;no
291;Amy and Bernadette look at a bird on the couch, then turn to Sheldon standing in the doorway with crossed arms.;s02e21_111;tbbt_s02e21.mp4;1040.94;1055.10;no
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s06e24_074;tbbt_s06e24.mp4;690.11;696.65;no
91631;Sheldon enters the bar and sits on a stool in front of Penny, with a snack lying on the bar counter.;s09e22_003;tbbt_s09e22.mp4;16.60;25.80;no
16404;Bernadette, in a blue floral dress, reaches out and holds Howard's hand to comfort him while they are eating dinner.;s06e24_067;tbbt_s06e24.mp4;615.99;624.65;no
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s06e07_061;tbbt_s06e07.mp4;540.99;554.55;no
79007;A shot of Sheldon standing at the kitchen island in front of a row of toast, while Bernadette sits across from him.;s08e08_024;tbbt_s08e08.mp4;191.32;195.40;no
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s05e13_085;tbbt_s05e13.mp4;896.81;901.02;no
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s05e09_107;tbbt_s05e09.mp4;892.35;906.26;no
45195;Sheldon reaches for his wallet in his jacket pocket while sitting at the restaurant with Amy.;s06e07_098;tbbt_s06e07.mp4;955.83;967.76;no
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s03e19_028;tbbt_s03e19.mp4;214.05;219.93;no
80596;Sheldon, in plaid pants, slides to his spot on the couch after Penny gets up.;s02e01_125;tbbt_s02e01.mp4;1193.28;1205.66;no
3372;Penny wipes the cream off the spatula with a tissue.;s06e07_045;tbbt_s06e07.mp4;404.70;414.87;no
11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;s02e13_002;tbbt_s02e13.mp4;12.53;25.07;no
80227;Leonard, in a costume, closes his front door quickly and locks it.;s07e13_009;tbbt_s07e13.mp4;89.26;102.85;no
62276;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;s07e13_017;tbbt_s07e13.mp4;193.24;205.31;no
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s04e12_125;tbbt_s04e12.mp4;1039.58;1044.46;no
11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;s03e19_143;tbbt_s03e19.mp4;1005.00;1015.38;no
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s05e13_117;tbbt_s05e13.mp4;1183.18;1190.44;no
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s06e07_084;tbbt_s06e07.mp4;794.30;804.12;no
88802;A bartender hands Raj a mint green drink and Leonard a beer bottle, at the bar.;s02e21_070;tbbt_s02e21.mp4;579.64;588.34;no
84012;Sheldon, in a purple shirt with black sleeves, suddenly moves his body while sitting on the couch and starts to clap as he is singing a song.;s04e12_113;tbbt_s04e12.mp4;954.87;959.12;no
38099;Raj jumps into the apartment wearing a Flash costume.;s01e06_015;tbbt_s01e06.mp4;195.91;208.70;no
96015;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;s04e01_081;tbbt_s04e01.mp4;769.35;777.24;no
15762;Lucy puts aside an orange napkin and rushes away from the table where Amy and Raj are sitting.;s09e22_059;tbbt_s09e22.mp4;727.52;741.09;no
15762;Lucy puts aside an orange napkin and rushes away from the table where Amy and Raj are sitting.;s09e22_057;tbbt_s09e22.mp4;700.16;713.84;no
296;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;s05e09_009;tbbt_s05e09.mp4;77.45;81.37;no
38099;Raj jumps into the apartment wearing a Flash costume.;s05e09_082;tbbt_s05e09.mp4;657.03;669.73;no
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s03e19_017;tbbt_s03e19.mp4;129.30;137.51;no
62276;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;s08e08_080;tbbt_s08e08.mp4;575.16;582.12;no
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s04e01_072;tbbt_s04e01.mp4;714.42;721.89;no
80227;Leonard, in a costume, closes his front door quickly and locks it.;s01e06_019;tbbt_s01e06.mp4;249.46;263.16;no
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s02e21_093;tbbt_s02e21.mp4;855.90;866.95;no
80227;Leonard, in a costume, closes his front door quickly and locks it.;s01e06_105;tbbt_s01e06.mp4;1166.79;1171.71;no
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s05e09_073;tbbt_s05e09.mp4;543.31;557.77;no
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s06e24_114;tbbt_s06e24.mp4;973.76;985.80;no
19965;Penny looks up and winks at someone, making a finger gun gesture.;s05e13_109;tbbt_s05e13.mp4;1118.87;1125.96;no
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s04e12_004;tbbt_s04e12.mp4;44.02;57.72;no
29607;Leonard leaves Penny's apartment door to go inside his apartment and looks up at the camera.;s02e21_040;tbbt_s02e21.mp4;348.72;361.69;no
86431;Penny catches Leonard and Sheldon staring at her from the hallway.;s02e21_034;tbbt_s02e21.mp4;272.48;285.19;no
79981;Leonard grabs Penny by the arms and walks her back a few steps, while standing in the living room in front of Sheldon.;s05e13_088;tbbt_s05e13.mp4;916.16;926.42;no
11690;Amy and Bernadette are sitting on Penny's bed on a pile of clothes when Penny comes out of her bathroom in a green dress.;s08e08_019;tbbt_s08e08.mp4;162.20;168.54;no
3370;Penny applies white cream with a spatula on Amy's face between her lip and her nose.;s06e01_016;tbbt_s06e01.mp4;205.41;218.77;no
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s09e22_025;tbbt_s09e22.mp4;291.81;304.76;no
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s09e22_025;tbbt_s09e22.mp4;291.81;304.76;no
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s05e09_017;tbbt_s05e09.mp4;118.37;124.75;no
96016;The nurse takes off her glasses, walks over and looks underneath Howard's purple blanket.;s04e01_121;tbbt_s04e01.mp4;1154.53;1159.16;no
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s02e21_098;tbbt_s02e21.mp4;905.13;916.65;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_104;tbbt_s02e21.mp4;960.75;974.92;no
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s06e24_136;tbbt_s06e24.mp4;1166.29;1175.81;no
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s02e13_112;tbbt_s02e13.mp4;1156.65;1159.99;no
96016;The nurse takes off her glasses, walks over and looks underneath Howard's purple blanket.;s04e01_083;tbbt_s04e01.mp4;783.66;789.00;no
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s09e22_071;tbbt_s09e22.mp4;892.42;907.28;no
16404;Bernadette, in a blue floral dress, reaches out and holds Howard's hand to comfort him while they are eating dinner.;s06e01_038;tbbt_s06e01.mp4;401.15;413.20;no
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s08e08_041;tbbt_s08e08.mp4;303.30;307.56;no
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s04e12_063;tbbt_s04e12.mp4;574.07;586.59;no
11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;s03e15_003;tbbt_s03e15.mp4;17.64;25.32;no
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s02e21_052;tbbt_s02e21.mp4;450.24;461.96;no
4060;A wide shot of Stuart, Howard and Bernadette sitting down together in a cozy, antique-filled living room.;s04e12_035;tbbt_s04e12.mp4;348.17;358.90;no
11690;Amy and Bernadette are sitting on Penny's bed on a pile of clothes when Penny comes out of her bathroom in a green dress.;s03e19_014;tbbt_s03e19.mp4;90.38;94.28;no
3022;Penny pulls back the shower curtain and climbs inside the shower.;s03e15_117;tbbt_s03e15.mp4;1076.83;1091.62;no
15762;Lucy puts aside an orange napkin and rushes away from the table where Amy and Raj are sitting.;s06e24_008;tbbt_s06e24.mp4;52.01;65.57;no
46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;s08e04_081;tbbt_s08e04.mp4;606.61;611.99;no
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s03e19_111;tbbt_s03e19.mp4;824.20;830.79;no
11644;Penny, in a red dress, rests her arms on Leonard's shoulder while smiling at him, as Amy, in a blue dress, stands at the doorway.;s08e08_104;tbbt_s08e08.mp4;803.89;816.40;no
3372;Penny wipes the cream off the spatula with a tissue.;s06e24_031;tbbt_s06e24.mp4;303.20;317.40;no
15751;Raj, while holding a beer bottle, reaches out and slaps Leonard on the back while he eats his food.;s09e22_005;tbbt_s09e22.mp4;34.99;38.04;no
40031;Leonard and Penny kiss in the hall and a camera on the wall watches them.;s09e22_039;tbbt_s09e22.mp4;466.59;477.27;no
79007;A shot of Sheldon standing at the kitchen island in front of a row of toast, while Bernadette sits across from him.;s02e13_103;tbbt_s02e13.mp4;1060.89;1072.49;no
3372;Penny wipes the cream off the spatula with a tissue.;s09e22_009;tbbt_s09e22.mp4;82.71;97.60;no
82961;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;s06e01_060;tbbt_s06e01.mp4;625.97;638.50;no
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s08e08_052;tbbt_s08e08.mp4;371.04;375.04;no
6010003;Howard, in a green polo shirt and cap, pushes off from one wall to the opposite one, as he floats through the space station.;s06e01_067;tbbt_s06e01.mp4;715.10;729.39;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_081;tbbt_s02e21.mp4;709.71;712.79;no
3022;Penny pulls back the shower curtain and climbs inside the shower.;s01e01_102;tbbt_s01e01.mp4;906.20;909.83;no
96015;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;s07e13_006;tbbt_s07e13.mp4;59.05;71.07;no
86431;Penny catches Leonard and Sheldon staring at her from the hallway.;s04e01_125;tbbt_s04e01.mp4;1180.00;1192.09;no
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s05e13_033;tbbt_s05e13.mp4;358.32;363.74;no
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s01e06_057;tbbt_s01e06.mp4;642.30;656.72;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_082;tbbt_s02e21.mp4;712.79;724.93;no
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s04e01_019;tbbt_s04e01.mp4;167.97;176.47;no
3022;Penny pulls back the shower curtain and climbs inside the shower.;s07e13_045;tbbt_s07e13.mp4;428.22;442.75;no
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s03e15_048;tbbt_s03e15.mp4;400.19;410.87;no
3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;s04e12_072;tbbt_s04e12.mp4;646.56;656.03;no
86431;Penny catches Leonard and Sheldon staring at her from the hallway.;s01e01_037;tbbt_s01e01.mp4;334.79;348.52;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_066;tbbt_s02e21.mp4;548.88;559.52;no
38099;Raj jumps into the apartment wearing a Flash costume.;s03e19_046;tbbt_s03e19.mp4;378.99;391.74;no
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s06e07_108;tbbt_s06e07.mp4;1041.79;1045.25;no
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s05e13_035;tbbt_s05e13.mp4;368.08;372.83;no
19960;Raj raises his beer and then takes a sip of it, at the bowling lane.;s03e19_145;tbbt_s03e19.mp4;1025.75;1036.12;no
3385;A man floats across the International Space Station behind Howard at the laptop.;s06e01_110;tbbt_s06e01.mp4;1199.87;1206.58;no
55040;Raj, in a red and blue track jacket, presses his palms together and taps his fingers excitedly, smiling on the couch.;s05e13_040;tbbt_s05e13.mp4;398.61;403.04;no
51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;s08e04_004;tbbt_s08e04.mp4;38.33;48.72;no
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s08e04_048;tbbt_s08e04.mp4;414.00;419.59;no
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s04e01_075;tbbt_s04e01.mp4;736.69;740.74;no
5090003;The bird flies into the apartment through the open window.;s05e09_009;tbbt_s05e09.mp4;77.45;81.37;no
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s03e15_130;tbbt_s03e15.mp4;1211.71;1222.66;no
3372;Penny wipes the cream off the spatula with a tissue.;s06e24_056;tbbt_s06e24.mp4;540.44;549.67;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s06e07_044;tbbt_s06e07.mp4;394.53;404.70;no
79987;Sheldon stands with one arm stretched straight up and the other arm down at his side, bending his body backward, looking around, uncomfortable.;s04e01_053;tbbt_s04e01.mp4;512.97;527.53;no
28861;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;s01e01_120;tbbt_s01e01.mp4;1109.00;1122.29;no
16404;Bernadette, in a blue floral dress, reaches out and holds Howard's hand to comfort him while they are eating dinner.;s02e01_032;tbbt_s02e01.mp4;311.27;323.92;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s02e21_084;tbbt_s02e21.mp4;734.90;744.18;no
79007;A shot of Sheldon standing at the kitchen island in front of a row of toast, while Bernadette sits across from him.;s09e22_060;tbbt_s09e22.mp4;741.09;753.34;no
11659;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;s01e01_091;tbbt_s01e01.mp4;831.58;835.96;no
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s01e01_109;tbbt_s01e01.mp4;980.18;993.49;no
11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;s05e13_059;tbbt_s05e13.mp4;639.76;650.88;no
34121;Howard, while in the bathroom with Leonard, goes to the sink and washes his hands.;s02e21_048;tbbt_s02e21.mp4;412.45;425.72;no
33248;Sheldon is being clipped in by the instructor to climb the wall.;s02e13_088;tbbt_s02e13.mp4;947.28;951.95;no
29607;Leonard leaves Penny's apartment door to go inside his apartment and looks up at the camera.;s03e15_118;tbbt_s03e15.mp4;1091.62;1106.41;no
7725;Penny, standing, leans forward and looks at Sheldon, who is sitting on the couch, with her hands on her knees.;s09e22_077;tbbt_s09e22.mp4;978.42;992.64;no
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s08e04_103;tbbt_s08e04.mp4;820.90;828.83;no
11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;s05e13_040;tbbt_s05e13.mp4;398.61;403.04;no
6010003;Howard, in a green polo shirt and cap, pushes off from one wall to the opposite one, as he floats through the space station.;s06e01_073;tbbt_s06e01.mp4;791.96;796.46;no
3394;Bernadette adjusts her glasses when she's talking to Howard online.;s06e07_056;tbbt_s06e07.mp4;500.75;506.71;no
3022;Penny pulls back the shower curtain and climbs inside the shower.;s08e08_130;tbbt_s08e08.mp4;1069.65;1078.41;no
45195;Sheldon reaches for his wallet in his jacket pocket while sitting at the restaurant with Amy.;s06e01_090;tbbt_s06e01.mp4;1012.77;1027.05;no
42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;s02e01_113;tbbt_s02e01.mp4;1120.62;1129.84;no
62276;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;s01e06_085;tbbt_s01e06.mp4;963.21;972.35;no
53286;Leonard, in a red robe, looks at the ground and blinks a couple of times, then takes the money from Sheldon's hand.;s08e08_005;tbbt_s08e08.mp4;41.33;54.43;no
38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;s04e01_057;tbbt_s04e01.mp4;556.28;566.93;no
29596;Sheldon, in green plaid pajamas, slumps from the headrest of the armchair down into the chair and makes a shushing gesture.;s05e13_072;tbbt_s05e13.mp4;815.66;825.87;no
296;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;s05e09_095;tbbt_s05e09.mp4;799.92;805.22;no
7130004;A shot of a busy multi-lane highway with cars driving in both directions, trees lining the roadside.;s06e24_017;tbbt_s06e24.mp4;135.76;146.02;no
37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;s08e04_123;tbbt_s08e04.mp4;1042.29;1050.11;no
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s08e04_042;tbbt_s08e04.mp4;383.93;389.89;no
13987;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;s08e08_118;tbbt_s08e08.mp4;952.86;965.22;no
