stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
scenery;office;3;4090005;A wide shot of an elegant dining room, a table set for dinner with candles, wine glasses, and a red painting on the wall.;office_s04e09;[203.33, 205.55];office;wymaga_scenerii;P;;office_s04e09_005;5;1;no;yes
scenery;office;3;3050005;Jim in a blue shirt rolls backward on his office chair toward the photocopier.;office_s03e05;[223.16, 238.15];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s03e05_005;4;1;no;yes
scenery;office;3;4090001;Dwight cries, covering his eyes with his hand, sitting near an office window.;office_s04e09;[109.38, 112.6];office;wymaga_osoby,wymaga_scenerii,wymaga_mimiki;P;Dwight;office_s04e09_001;4;1;no;yes
scenery;office;3;6050010;Andy is covering up the tire iron with a napkin at the restaurant.;office_s06e05;[535.2, 538.77];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s06e05_010;4;1;no;yes
scenery;office;3;7140014;A shot of a sidewalk lined with trees, a large donut bakery sign hanging on the storefront.;office_s07e14;[576.65, 578.16];office;wymaga_obiektu,wymaga_scenerii;P;;office_s07e14_014;4;1;no;yes
scenery;office;3;7230019;Stanley is pouring himself coffee from a pitcher, under the watch of a camera above him in the office kitchen.;office_s07e23;[402.38, 408.8];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s07e23_019;20;2;no;yes
scenery;office;3;8040004;An outraged Dwight shouts with his mouth wide open on a street lined with lots of greenery.;office_s08e04;[90.84, 93.88];office;wymaga_osoby,wymaga_scenerii,wymaga_mimiki;P;Dwight;office_s08e04_004;13;2;no;yes
scenery;office;3;9140016;Pam rides down on a forklift in the warehouse, speaking through a megaphone.;office_s09e14;[265.27, 276.45];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_016;32;8;no;no
scenery;office;3;9140005;"A close-up of the forest-and-logging mural, defaced with orange spray-painted graffiti reading ""THIS SUCKS"" and a crude drawing.";office_s09e14;[91.75, 93.81];office;wymaga_obiektu,wymaga_scenerii;P;;office_s09e14_005;7;2;no;yes
scenery;office;3;1050013;Michael, in athletic wear, walks confidently through the warehouse space with the basketball hoop.;office_s01e05;[606.81, 612.73];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s01e05_013;10;3;no;yes
scenery;office;3;6050011;Dwight pours a worm out of a brown package onto the restaurant table.;office_s06e05;[540.0, 550.46];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s06e05_011;41;22;no;no
scenery;office;3;1050001;Darryl walks straight through the warehouse with the cupboard.;office_s01e05;[92.03, 95.86];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s01e05_001;5;2;no;yes
scenery;office;3;4090009;Michael folds a wall-mounted TV back against the wall in the living room.;office_s04e09;[314.21, 316.43];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s04e09_009;99;79;no;no
scenery;office;3;1020011;Zoom in on a messy desk with a phone next to cups.;office_s01e02;[251.94, 253.19];office;wymaga_obiektu,wymaga_scenerii;P;;office_s01e02_011;26;17;no;no
scenery;office;3;1050005;A wide shot of the warehouse space with a basketball hoop.;office_s01e05;[230.42, 231.7];office;wymaga_obiektu,wymaga_scenerii;P;;office_s01e05_005;53;47;no;no
scenery;office;3;5170010;Michael in a top hat and tuxedo does a somersault on the office floor.;office_s05e17;[301.1, 306.85];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_010;25;20;no;no
scenery;office;3;4090030;A wide shot of a hot dog diner at night with cars parked out front.;office_s04e09;[1208.64, 1211.24];office;wymaga_scenerii;P;;office_s04e09_030;4;3;no;yes
scenery;office;3;7230034;A gray-haired woman walks into the office with two dogs on a leash.;office_s07e23;[955.11, 959.48];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s07e23_034;4;3;no;yes
scenery;office;3;9040030;Erin sticks red tape in the shape of an X on the office carpet.;office_s09e04;[147.03, 149.07];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e04_030;4;3;no;yes
scenery;office;3;5170028;A close-up profile shot of Michael pinching the bridge of his nose, eyes closed, against a wood-paneled wall.;office_s05e17;[508.91, 510.9];office;wymaga_osoby,wymaga_scenerii,wymaga_mimiki;P;Michael;office_s05e17_028;1;44;yes;no
scenery;office;3;3190016;Dwight in a suit plays air guitar on a rooftop.;office_s03e19;[858.73, 873.53];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s03e19_016;1;3;yes;yes
scenery;office;3;2100023;Michael in a Santa hat buys a lot of drinks at the store.;office_s02e10;[883.02, 896.72];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s02e10_023;1;2;yes;yes
scenery;office;3;4090031;A red car drives with Michael leaning out the passenger window at night.;office_s04e09;[1243.52, 1248.78];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s04e09_031;1;2;yes;yes
scenery;office;3;5170024;Michael, in a top hat, hits boxes with his umbrella in the warehouse.;office_s05e17;[150.36, 151.99];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_024;1;2;yes;yes
scenery;office;3;7140013;Darryl stands in the office glass doorway holding his mug, calmly yelling something with his mouth open.;office_s07e14;[530.19, 532.38];office;wymaga_obiektu,wymaga_scenerii,wymaga_mimiki;P;;office_s07e14_013;169;457;no;no
scenery;office;3;2100020;A nighttime office building with Christmas lights and falling snow.;office_s02e10;[649.31, 653.81];office;wymaga_scenerii;P;;office_s02e10_020;1;1;yes;yes
scenery;office;3;2100035;Angela smashes Christmas ornaments in anger outside in the falling snow.;office_s02e10;[1211.56, 1219.42];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s02e10_035;1;1;yes;yes
scenery;office;3;3050004;A marina full of docked boats sits below a tall brown glass-paneled building on the left.;office_s03e05;[198.38, 202.03];office;wymaga_scenerii;P;;office_s03e05_004;1;1;yes;yes
scenery;office;3;3050016;Ryan, in a suit, walks across a field toward a wooden barn.;office_s03e05;[435.83, 447.65];office;wymaga_scenerii,wymaga_ruchu;P;;office_s03e05_016;1;1;yes;yes
scenery;office;3;3050017;Dwight throws his arms up shouting excitedly outside a wooden barn.;office_s03e05;[459.62, 462.82];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s03e05_017;1;1;yes;yes
scenery;office;3;3050021;Dwight opens a coffin lid, standing beside it in a dim barn.;office_s03e05;[729.13, 735.54];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s03e05_021;1;1;yes;yes
scenery;office;3;4090018;Pam is in a bathroom with her arms crossed, giving a worried and upset look.;office_s04e09;[505.38, 514.02];office;wymaga_osoby,wymaga_scenerii,wymaga_mimiki;P;Pam;office_s04e09_018;1;1;yes;yes
scenery;office;3;4090022;A woman in red checks inside the oven in a home kitchen.;office_s04e09;[753.22, 756.02];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s04e09_022;1;1;yes;yes
scenery;office;3;5030005;A close-up of a baby shower table with a balloon pump, colorful candy bowls and duck-print tablecloth decorations.;office_s05e03;[176.44, 190.99];office;wymaga_obiektu,wymaga_scenerii;P;;office_s05e03_005;1;1;yes;yes
scenery;office;3;5030032;An old photo showing a baby sitting on a red toy car outside.;office_s05e03;[334.99, 337.62];office;wymaga_obiektu,wymaga_scenerii;P;;office_s05e03_032;1;1;yes;yes
scenery;office;3;5030017;Dwight buckles a watermelon into a stroller's seatbelt inside an elevator.;office_s05e03;[690.12, 694.26];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s05e03_017;1;1;yes;yes
scenery;office;3;5030019;A shot of Pam in a laundromat, standing with a stained green towel, a detergent box, and a basket of clothes on the counter.;office_s05e03;[747.23, 755.53];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Pam;office_s05e03_019;1;1;yes;yes
scenery;office;3;5170006;A man in a top hat and tuxedo walks through the door into the office, carrying an umbrella and coat.;office_s05e17;[106.61, 108.67];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s05e17_006;1;1;yes;yes
scenery;office;3;5170008;Michael, in a top hat and tuxedo, puts something into the boxes in a warehouse.;office_s05e17;[146.49, 161.49];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_008;1;1;yes;yes
scenery;office;3;5170012;Michael, in a tracksuit, throws a bundle of clothes into a large green dumpster, standing by tall hedges.;office_s05e17;[435.24, 442.56];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_012;1;1;yes;yes
scenery;office;3;6090014;Michael sits at the desk with colorful pipes connected around the office, with a hamster in them.;office_s06e09;[446.06, 452.49];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Michael;office_s06e09_014;1;1;yes;yes
scenery;office;3;7140034;A wide shot of a brown brick building with a silver car parked in front of it.;office_s07e14;[216.49, 218.49];office;wymaga_obiektu,wymaga_scenerii;P;;office_s07e14_034;1;1;yes;yes
scenery;office;3;7140006;Jim is leaving the gas station by car in a rush.;office_s07e14;[311.42, 322.12];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s07e14_006;1;1;yes;yes
scenery;office;3;7140012;Pam finds a white sheet of paper with a drawing on it on the office fridge.;office_s07e14;[484.39, 492.57];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s07e14_012;1;1;yes;yes
scenery;office;3;7140017;Michael stands and talks to colorful parrots at a pet store.;office_s07e14;[615.41, 626.41];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Michael;office_s07e14_017;1;1;yes;yes
scenery;office;3;7230025;A close-up shot of Dwight's belt with a revolver and phone holster.;office_s07e23;[655.94, 658.39];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Dwight;office_s07e23_025;1;1;yes;yes
scenery;office;3;8040002;A close-up shot of someone holding a banner with an ad featuring Andy.;office_s08e04;[42.63, 49.91];office;wymaga_obiektu,wymaga_scenerii;P;;office_s08e04_002;1;1;yes;yes
scenery;office;3;8240010;Andy walks into the office wearing gray coveralls, looking down with a defeated expression.;office_s08e24;[234.1, 241.92];office;wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s08e24_010;1;1;yes;yes
scenery;office;3;8240016;Andy, in the bathroom, pours alcohol on himself from a bottle, standing in front of the mirror and sink.;office_s08e24;[480.18, 494.18];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s08e24_016;1;1;yes;yes
scenery;office;3;9020001;A shot of an office full of trash.;office_s09e02;[1.02, 10.13];office;wymaga_obiektu,wymaga_scenerii;P;;office_s09e02_001;1;1;yes;yes
scenery;office;3;9020008;A shot of a rat moving along the floor among the trash in a cluttered office.;office_s09e02;[116.28, 120.0];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e02_008;1;1;yes;yes
scenery;office;3;9020033;A wide shot of a restaurant seen at night through its front windows, with a neon sign glowing as people sit inside.;office_s09e02;[1248.49, 1255.92];office;wymaga_obiektu,wymaga_scenerii;P;;office_s09e02_033;1;1;yes;yes
scenery;office;3;9040039;Erin tapes a clear bowl of candy to the railing on the bus.;office_s09e04;[479.41, 482.63];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e04_039;1;1;yes;yes
scenery;office;3;9140001;Erin in front of the reception desk in the office doing jumping jacks.;office_s09e14;[23.57, 30.77];office;wymaga_scenerii,wymaga_ruchu;P;;office_s09e14_001;1;1;yes;yes
scenery;office;3;9140006;A shot of Angela talking angrily on the phone on the staircase.;office_s09e14;[175.44, 187.49];office;wymaga_obiektu,wymaga_scenerii;P;;office_s09e14_006;1;1;yes;yes
scenery;office;3;9140008;Darryl stands in a small bedroom, arms spread wide, showing off his room with a plaid bed and blinds behind him.;office_s09e14;[202.53, 205.24];office;wymaga_scenerii;P;;office_s09e14_008;1;1;yes;yes
scenery;office;3;9020028;Dwight stretches his interlocked hands out in front of the break room vending machines, stern and determined.;office_s09e02;[1117.56, 1119.05];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s09e02_028;3;59;yes;no
scenery;office;3;5170023;A wide shot of a warehouse with boxes, a man in a top hat hopping oddly, back turned.;office_s05e17;[152.02, 156.46];office;wymaga_scenerii,wymaga_ruchu;P;;office_s05e17_023;2;2;yes;yes
scenery;office;3;7140008;A man in a navy blue jumpsuit stands outside the gas station.;office_s07e14;[329.1, 331.99];office;wymaga_scenerii;P;;office_s07e14_008;2;2;yes;yes
scenery;office;3;7230015;Jim pins a poster with a drawing of a fist to the bulletin board in the office hallway.;office_s07e23;[345.14, 348.52];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s07e23_015;2;2;yes;yes
scenery;office;3;9020019;A man in a suit sits down at the piano in the garden, a glass of champagne resting on it.;office_s09e02;[539.68, 542.33];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e02_019;2;2;yes;yes
scenery;office;3;9040034;Jim puts a bag of popcorn into the microwave in the office kitchen.;office_s09e04;[310.24, 317.36];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_034;2;2;yes;yes
scenery;office;3;9140015;Pam rides up on a forklift in the warehouse, holding a megaphone.;office_s09e14;[232.75, 236.8];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_015;2;2;yes;yes
scenery;office;3;3190030;Michael peers over a rooftop edge, gripping it tightly.;office_s03e19;[958.47, 970.02];office;wymaga_osoby,wymaga_scenerii;P;Michael;office_s03e19_030;33;66;no;no
scenery;office;3;5030009;A woman in a floral dress wheels a baby stroller into the office.;office_s05e03;[450.42, 456.77];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s05e03_009;2;4;yes;no
scenery;office;3;7140022;A shot through the glass of Michael at the restaurant table, searching his jacket pockets.;office_s07e14;[843.27, 853.8];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s07e14_022;3;7;yes;no
scenery;office;3;9040013;Jim climbs into the bus through the sunroof.;office_s09e04;[931.16, 933.76];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_013;41;52;no;no
scenery;office;3;9040042;An outraged Angela, her mouth wide open, frantically grabs at her flying papers on the bus.;office_s09e04;[495.12, 497.45];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s09e04_042;3;6;yes;no
scenery;office;3;5170022;Michael holds a golden card up to his face in a warehouse.;office_s05e17;[143.1, 145.6];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_022;5;7;no;no
scenery;office;3;5030003;Dwight fakes giving birth to a watermelon at an office desk.;office_s05e03;[92.78, 95.06];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s05e03_003;4;5;no;no
scenery;office;3;9040022;Jim strides firmly past the yellow line on the bus.;office_s09e04;[673.4, 675.02];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_022;10;12;no;no
scenery;office;3;2060001;Dwight finds his desk in a men's bathroom.;office_s02e06;[51.59, 63.51];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_001;5;6;no;no
scenery;office;3;3190010;Michael stands with hands clasped, lightly bouncing on a trampoline in a parking lot.;office_s03e19;[615.82, 627.66];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s03e19_010;4;4;no;no
