stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
motion;tbbt;3;62366;Sheldon holds up two beanies by his head.;tbbt_s03e15;[228.04, 235.45];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s03e15_d62366;8;8;no;no
motion;tbbt;3;83998;Leonard, in a red robe, pours himself a cup of coffee into a brown mug.;tbbt_s04e12;[636.18, 649.59];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Leonard;tbbt_s04e12_d83998;8;8;no;no
motion;tbbt;3;78971;Sheldon takes his phone out of his pocket at an office with a workbench cluttered with tools and electronic parts.;tbbt_s09e22;[207.99, 210.9];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Sheldon;tbbt_s09e22_d78971;9;9;no;no
motion;tbbt;3;28541;Penny, in a pink sleeveless top, puts the bag in the freezer.;tbbt_s03e19;[671.9, 675.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Penny;tbbt_s03e19_d28541;10;10;no;no
motion;tbbt;3;33246;Sheldon slowly moves up the tall climbing wall.;tbbt_s02e13;[929.57, 938.16];tbbt;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Sheldon;tbbt_s02e13_d33246;11;11;no;no
motion;tbbt;3;80032;Sheldon adjusts a machine standing at the desk near the window and bookcase, while looking at it.;tbbt_s05e09;[518.3, 528.2];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s05e09_d80032;11;11;no;no
motion;tbbt;3;42304;Leonard, in a grey suit, flaps his arms like a chicken.;tbbt_s05e09;[187.36, 190.39];tbbt;wymaga_osoby,wymaga_ruchu;P;Leonard;tbbt_s05e09_d42304;13;13;no;no
motion;tbbt;3;4010004;Amy's expressionless face suddenly shifts into a smug, close-lipped smile at the restaurant table.;tbbt_s04e01;[1026.68, 1027.96];tbbt;wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;tbbt_s04e01_004;20;20;no;no
motion;tbbt;3;3372;Penny wipes the cream off the spatula with a tissue.;tbbt_s06e01;[192.62, 197.16];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Penny;tbbt_s06e01_d3372;21;21;no;no
motion;tbbt;3;40212;Sheldon, in a blue plaid shirt, is sitting at his desk and puts a pencil in a pencil cup.;tbbt_s02e01;[156.6, 159.69];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s02e01_d40212;26;26;no;no
motion;tbbt;3;6010002;A wide shot of the space station with swirling clouds around it.;tbbt_s06e01;[85.0, 88.8];tbbt;wymaga_scenerii,wymaga_ruchu;P;;tbbt_s06e01_002;26;26;no;no
motion;tbbt;3;5090003;The bird flies into the apartment through the open window.;tbbt_s05e09;[686.5, 687.75];tbbt;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;tbbt_s05e09_003;27;27;no;no
motion;tbbt;3;78581;Howard is struggling to take a black bowling ball from the tray.;tbbt_s03e19;[986.67, 990.88];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Howard;tbbt_s03e19_d78581;31;31;no;no
motion;tbbt;3;42301;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;tbbt_s05e09;[228.26, 230.31];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s05e09_d42301;36;36;no;no
motion;tbbt;3;53186;Happy Sheldon, in a purple shirt, puts food from a frying pan down onto a plate.;tbbt_s03e15;[943.48, 946.9];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Sheldon;tbbt_s03e15_d53186;40;40;no;no
motion;tbbt;3;54548;Raj, in costume, smiling, raises his brown hammer.;tbbt_s01e06;[426.48, 427.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Raj;tbbt_s01e06_d54548;47;47;no;no
motion;tbbt;3;19962;Penny licks her fingers, at the bowling lane.;tbbt_s03e19;[571.85, 575.87];tbbt;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Penny;tbbt_s03e19_d19962;49;49;no;no
motion;tbbt;3;7737;Sheldon's eyes and mouth begin to twitch uncontrollably, while he wears a mint green shirt.;tbbt_s02e01;[596.57, 606.55];tbbt;wymaga_osoby,wymaga_ruchu,wymaga_mimiki;P;Sheldon;tbbt_s02e01_d7737;89;89;no;no
motion;tbbt;3;38397;Leonard shakes the doors to the apartment building with both hands.;tbbt_s01e01;[1097.01, 1102.07];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Leonard;tbbt_s01e01_d38397;95;95;no;no
motion;tbbt;3;74099;Sheldon, in a mint green shirt, walks towards the grey couch with a drink in his hand.;tbbt_s02e01;[867.2, 873.4];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s02e01_d74099;103;103;no;no
motion;tbbt;3;47822;Sheldon, in a brown shirt with blue sleeves, takes the cap off the red marker he is holding.;tbbt_s02e13;[518.61, 521.96];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s02e13_d47822;191;191;no;no
motion;tbbt;3;74057;Sheldon, in a mint green shirt, holds up both of his index fingers to either side of his head.;tbbt_s02e01;[685.26, 688.41];tbbt;wymaga_osoby,wymaga_ruchu;P;Sheldon;tbbt_s02e01_d74057;200;200;no;no
motion;tbbt;3;13284;Sheldon, in a green shirt with a tie, hits a fork against his glass of milk as a toast.;tbbt_s06e24;[874.09, 879.7];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Sheldon;tbbt_s06e24_d13284;266;266;no;no
motion;tbbt;3;45206;Raj places the cup he was holding on the counter.;tbbt_s06e01;[1152.09, 1157.78];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Raj;tbbt_s06e01_d45206;315;315;no;no
motion;tbbt;3;82971;Leonard, in a yellow hoodie and purple jacket, starts slicing the cheese with a knife.;tbbt_s03e15;[318.39, 323.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Leonard;tbbt_s03e15_d82971;538;538;no;no
motion;office;3;9140018;Jim, sitting at his desk by the computer, drinks from a silver metallic coffee thermos.;office_s09e14;[318.6, 321.44];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s09e14_018;1;30;yes;no
motion;office;3;1050006;Darryl sits and drinks next to boxes wrapped in foil.;office_s01e05;[613.56, 618.3];office;wymaga_obiektu,wymaga_ruchu;P;;office_s01e05_006;1;23;yes;no
motion;office;3;2100011;Dwight in an elf costume with a green hat places a present under the Christmas tree.;office_s02e10;[292.87, 297.82];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_011;1;22;yes;no
motion;office;3;5030024;A woman wakes up sprawled on a couch, wrapped in pink gift paper with decorative bows.;office_s05e03;[943.73, 957.14];office;wymaga_obiektu,wymaga_ruchu;P;;office_s05e03_024;1;13;yes;no
motion;office;3;3050017;Dwight throws his arms up shouting excitedly outside a wooden barn.;office_s03e05;[459.62, 462.82];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s03e05_017;1;10;yes;no
motion;office;3;3190016;Dwight in a suit plays air guitar on a rooftop.;office_s03e19;[858.73, 873.53];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s03e19_016;1;9;yes;no
motion;office;3;4090019;A woman raises her hands like horns beside her head, sticking out her tongue with a playful expression by a fireplace.;office_s04e09;[731.13, 732.38];office;wymaga_ruchu,wymaga_mimiki;P;;office_s04e09_019;37;192;no;no
motion;office;3;2060018;Dwight stretches on the mat, reaching for his foot.;office_s02e06;[813.13, 815.11];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e06_018;1;4;yes;no
motion;office;3;9020028;Dwight stretches his interlocked hands out in front of the break room vending machines, stern and determined.;office_s09e02;[1117.56, 1119.05];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s09e02_028;3;37;yes;no
motion;office;3;1020025;"Pam puts a card on her forehead with ""Jewish"" written on it.";office_s01e02;[956.28, 960.5];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Pam;office_s01e02_025;4;37;no;no
motion;office;3;3050023;Ryan grabs eggs from a straw basket on the car seat.;office_s03e05;[934.92, 937.83];office;wymaga_obiektu,wymaga_ruchu;P;;office_s03e05_023;7;36;no;no
motion;office;3;8240009;Darryl, at his office desk, drinks from a pink can with a disgusted expression.;office_s08e24;[190.64, 197.98];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s08e24_009;3;16;yes;no
motion;office;3;9040007;Dwight drives a bus with a stern, angry expression, gripping the steering wheel tightly.;office_s09e04;[1144.11, 1146.01];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s09e04_007;42;73;no;no
motion;office;3;9140004;A shot of Creed at his desk, holding a colorful kite up to a fan in the office.;office_s09e14;[81.11, 84.56];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e14_004;15;1;no;yes
motion;office;3;1020007;Jim takes candy from a candy jar at Pam's desk.;office_s01e02;[186.33, 189.77];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim,Pam;office_s01e02_007;1;1;yes;yes
motion;office;3;1020028;A man puts champagne on a desk with a black nameplate on it.;office_s01e02;[1193.54, 1195.69];office;wymaga_obiektu,wymaga_ruchu;P;;office_s01e02_028;1;1;yes;yes
motion;office;3;1050030;Michael dribbles the ball around on one knee.;office_s01e05;[991.95, 995.88];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s01e05_030;1;1;yes;yes
motion;office;3;2060006;Dwight kneels on the martial arts mat cleaning it.;office_s02e06;[188.96, 192.81];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e06_006;1;1;yes;yes
motion;office;3;2060010;Dwight strikes a training dummy with an open-palm hit to the head.;office_s02e06;[445.22, 448.51];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e06_010;1;1;yes;yes
motion;office;3;2100001;Someone puts Christmas cards with a photo into green envelopes.;office_s02e10;[1.97, 5.98];office;wymaga_obiektu,wymaga_ruchu;P;;office_s02e10_001;1;1;yes;yes
motion;office;3;2100006;Dwight vacuums up needles under the Christmas tree.;office_s02e10;[112.19, 115.94];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_006;1;1;yes;yes
motion;office;3;2100022;Dwight shoots at a silhouette target with a paintball gun.;office_s02e10;[770.91, 777.8];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_022;1;1;yes;yes
motion;office;3;2100023;Michael in a Santa hat buys a lot of drinks at the store.;office_s02e10;[883.02, 896.72];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s02e10_023;1;1;yes;yes
motion;office;3;2100026;Dwight in an elf costume holds a teapot spout up to his own nose.;office_s02e10;[932.08, 934.69];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_026;1;1;yes;yes
motion;office;3;2100029;Jim tucks a white envelope into the back pocket of his pants.;office_s02e10;[1120.43, 1123.39];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s02e10_029;1;1;yes;yes
motion;office;3;2100033;A man wearing a white lampshade on his head walks into the room.;office_s02e10;[1179.73, 1182.73];office;wymaga_obiektu,wymaga_ruchu;P;;office_s02e10_033;1;1;yes;yes
motion;office;3;2100035;Angela smashes Christmas ornaments in anger outside in the falling snow.;office_s02e10;[1211.56, 1219.42];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s02e10_035;1;1;yes;yes
motion;office;3;3050012;Ryan in a suit kneels in the dirt planting something.;office_s03e05;[350.28, 353.83];office;wymaga_ruchu;P;;office_s03e05_012;1;1;yes;yes
motion;office;3;3050016;Ryan, in a suit, walks across a field toward a wooden barn.;office_s03e05;[435.83, 447.65];office;wymaga_scenerii,wymaga_ruchu;P;;office_s03e05_016;1;1;yes;yes
motion;office;3;3050021;Dwight opens a coffin lid, standing beside it in a dim barn.;office_s03e05;[729.13, 735.54];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s03e05_021;1;1;yes;yes
motion;office;3;3190015;The watermelon smashes to pieces on a car.;office_s03e19;[775.75, 777.34];office;wymaga_obiektu,wymaga_ruchu;P;;office_s03e19_015;1;1;yes;yes
motion;office;3;4090022;A woman in red checks inside the oven in a home kitchen.;office_s04e09;[753.22, 756.02];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s04e09_022;1;1;yes;yes
motion;office;3;4090024;Dwight bites into a large drumstick at a dinner table.;office_s04e09;[926.24, 936.61];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s04e09_024;1;1;yes;yes
motion;office;3;4090027;Michael hangs a light-up beer brand sign on the wall.;office_s04e09;[1045.81, 1053.27];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s04e09_027;1;1;yes;yes
motion;office;3;4090031;A red car drives with Michael leaning out the passenger window at night.;office_s04e09;[1243.52, 1248.78];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s04e09_031;1;1;yes;yes
motion;office;3;4090032;Angela angrily smears an ice cream cone onto the side of a blue car.;office_s04e09;[1259.97, 1268.13];office;wymaga_obiektu,wymaga_ruchu;P;;office_s04e09_032;1;1;yes;yes
motion;office;3;5030001;Jim points a marker at a whiteboard diagram of a family tree.;office_s05e03;[14.08, 28.45];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s05e03_001;1;1;yes;yes
motion;office;3;5030017;Dwight buckles a watermelon into a stroller's seatbelt inside an elevator.;office_s05e03;[690.12, 694.26];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s05e03_017;1;1;yes;yes
motion;office;3;5030022;Dwight is throwing the stroller off the top of the stack of tires.;office_s05e03;[781.57, 787.59];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s05e03_022;1;1;yes;yes
motion;office;3;5030026;A red car rams into the baby stroller.;office_s05e03;[1042.37, 1052.79];office;wymaga_obiektu,wymaga_ruchu;P;;office_s05e03_026;1;1;yes;yes
motion;office;3;5170006;A man in a top hat and tuxedo walks through the door into the office, carrying an umbrella and coat.;office_s05e17;[106.61, 108.67];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s05e17_006;1;1;yes;yes
motion;office;3;5170008;Michael, in a top hat and tuxedo, puts something into the boxes in a warehouse.;office_s05e17;[146.49, 161.49];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_008;1;1;yes;yes
motion;office;3;5170024;Michael, in a top hat, hits boxes with his umbrella in the warehouse.;office_s05e17;[150.36, 151.99];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_024;1;1;yes;yes
motion;office;3;5170012;Michael, in a tracksuit, throws a bundle of clothes into a large green dumpster, standing by tall hedges.;office_s05e17;[435.24, 442.56];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_012;1;1;yes;yes
motion;office;3;6090030;Pam, wearing white lace gloves, points finger guns with both hands and yells.;office_s06e09;[1252.5, 1255.97];office;wymaga_osoby,wymaga_ruchu;P;Pam;office_s06e09_030;1;1;yes;yes
motion;office;3;7140006;Jim is leaving the gas station by car in a rush.;office_s07e14;[311.42, 322.12];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s07e14_006;1;1;yes;yes
motion;office;3;7140012;Pam finds a white sheet of paper with a drawing on it on the office fridge.;office_s07e14;[484.39, 492.57];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s07e14_012;1;1;yes;yes
motion;office;3;7140016;Michael is playing with energetic puppies in cages.;office_s07e14;[603.61, 615.41];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s07e14_016;1;1;yes;yes
motion;office;3;7140028;The tall man turns around, revealing many sticky notes covering the back of his suit.;office_s07e14;[1013.33, 1016.88];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e14_028;1;1;yes;yes
motion;office;3;7230008;Angela is checking a punch card that's stuck at the time clock on the wall.;office_s07e23;[164.14, 167.31];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e23_008;1;1;yes;yes
motion;office;3;7230009;Jim sticks his pencil into the time clock on the wall, which snaps it.;office_s07e23;[167.31, 171.01];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s07e23_009;1;1;yes;yes
motion;office;3;7230010;Jim tries to fit an oversized business card into his wallet.;office_s07e23;[171.04, 179.33];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s07e23_010;1;1;yes;yes
motion;office;3;7230021;A shot of Dwight opening a box with a small sword.;office_s07e23;[599.5, 603.15];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s07e23_021;1;1;yes;yes
motion;office;3;8040005;A shot of Dwight drawing a map on a whiteboard.;office_s08e04;[117.07, 123.7];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s08e04_005;1;1;yes;yes
motion;office;3;8040007;Andy points at something in the video playing on the laptop.;office_s08e04;[213.52, 217.52];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_007;1;1;yes;yes
motion;office;3;8240010;Andy walks into the office wearing gray coveralls, looking down with a defeated expression.;office_s08e24;[234.1, 241.92];office;wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s08e24_010;1;1;yes;yes
motion;office;3;8240016;Andy, in the bathroom, pours alcohol on himself from a bottle, standing in front of the mirror and sink.;office_s08e24;[480.18, 494.18];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s08e24_016;1;1;yes;yes
motion;office;3;8240032;A shot of a man taking down the 'Sabre' sign next to the Dunder Mifflin logo on the wall.;office_s08e24;[1038.36, 1043.23];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e24_032;1;1;yes;yes
motion;office;3;9020004;Kevin spins around in circles at his desk, seen through the blinds.;office_s09e02;[84.98, 89.46];office;wymaga_osoby,wymaga_ruchu;P;Kevin;office_s09e02_004;1;1;yes;yes
motion;office;3;9020008;A shot of a rat moving along the floor among the trash in a cluttered office.;office_s09e02;[116.28, 120.0];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e02_008;1;1;yes;yes
motion;office;3;9040039;Erin tapes a clear bowl of candy to the railing on the bus.;office_s09e04;[479.41, 482.63];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e04_039;1;1;yes;yes
motion;office;3;9040004;Kevin raises his hands up happily, his face covered in cake.;office_s09e04;[1231.81, 1234.0];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s09e04_004;1;1;yes;yes
motion;office;3;9140001;Erin in front of the reception desk in the office doing jumping jacks.;office_s09e14;[23.57, 30.77];office;wymaga_scenerii,wymaga_ruchu;P;;office_s09e14_001;1;1;yes;yes
motion;office;3;9140009;Jim jumps onto the bed in his pajamas, arms spread wide.;office_s09e14;[205.23, 208.03];office;wymaga_osoby,wymaga_ruchu;P;Jim;office_s09e14_009;1;1;yes;yes
motion;office;3;9140027;Jim pours out coffee onto the floor, standing next to a red wall.;office_s09e14;[666.87, 680.92];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s09e14_027;1;1;yes;yes
motion;office;3;2060002;Dwight answers the phone at his desk in the bathroom.;office_s02e06;[63.93, 70.52];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_002;2;2;yes;yes
motion;office;3;2100019;Ryan holds up a pink floral name plate.;office_s02e10;[634.3, 641.15];office;wymaga_obiektu,wymaga_ruchu;P;;office_s02e10_019;2;2;yes;yes
motion;office;3;3050033;A man in a suit knocks on the wooden door.;office_s03e05;[447.15, 449.07];office;wymaga_ruchu;P;;office_s03e05_033;2;2;yes;yes
motion;office;3;4090033;A woman tries to glue a broken trophy back together.;office_s04e09;[1271.59, 1284.44];office;wymaga_obiektu,wymaga_ruchu;P;;office_s04e09_033;2;2;yes;yes
